gene,Score,p,qvalue
ZNF831,0.99999845,0.008878174976481579,0.6243651320593223
UBE2V2,0.99999845,0.008878174976481579,0.6243651320593223
GCSH,0.99999845,0.008878174976481579,0.6243651320593223
JAK2,0.99999845,0.008878174976481579,0.6243651320593223
TP63,0.99999833,0.008995766698024377,0.6243651320593223
TNPO1,0.99999833,0.008995766698024377,0.6243651320593223
MRPS26,0.99999833,0.008995766698024377,0.6243651320593223
COL7A1,0.9999982,0.009113358419567286,0.6243651320593223
INSIG2,0.9999982,0.009113358419567286,0.6243651320593223
FYB,0.9999982,0.009113358419567286,0.6243651320593223
KMT2C,0.9999982,0.009113358419567286,0.6243651320593223
CRNKL1,0.9999982,0.009113358419567286,0.6243651320593223
MAP3K5,0.9999982,0.009113358419567286,0.6243651320593223
OTX2,0.9999982,0.009113358419567286,0.6243651320593223
ATAD5,0.9999982,0.009113358419567286,0.6243651320593223
MBD6,0.9999981,0.00946613358419568,0.6243651320593223
PDCD6,0.9999981,0.00946613358419568,0.6243651320593223
NRXN1,0.9999981,0.00946613358419568,0.6243651320593223
PCNA,0.9999981,0.00946613358419568,0.6243651320593223
MIA,0.9999981,0.00946613358419568,0.6243651320593223
TRIM27,0.9999981,0.00946613358419568,0.6243651320593223
SCN10A,0.9999981,0.00946613358419568,0.6243651320593223
DNAH2,0.9999981,0.00946613358419568,0.6243651320593223
DOCK3,0.9999981,0.00946613358419568,0.6243651320593223
ANKRD11,0.9999981,0.00946613358419568,0.6243651320593223
PSMB9,0.9999981,0.00946613358419568,0.6243651320593223
ETS1,0.9999981,0.00946613358419568,0.6243651320593223
SPTA1,0.999998,0.00946613358419568,0.6243651320593223
ABCA12,0.999998,0.00946613358419568,0.6243651320593223
MDM2,0.999998,0.00946613358419568,0.6243651320593223
ARHGAP22,0.999998,0.00946613358419568,0.6243651320593223
MYO9A,0.999998,0.00946613358419568,0.6243651320593223
NR3C1,0.999998,0.00946613358419568,0.6243651320593223
OBSL1,0.99999785,0.009524929444967078,0.6243651320593223
PAPPA,0.99999785,0.009524929444967078,0.6243651320593223
SGK223,0.99999785,0.009524929444967078,0.6243651320593223
MRPS33,0.99999774,0.009701317027281275,0.6243651320593223
ANP32B,0.99999774,0.009701317027281275,0.6243651320593223
GRIN2A,0.99999774,0.009701317027281275,0.6243651320593223
AOC2,0.99999774,0.009701317027281275,0.6243651320593223
MYH1,0.9999976,0.009701317027281275,0.6243651320593223
CACNA2D3,0.9999976,0.009701317027281275,0.6243651320593223
EPS15,0.9999976,0.009701317027281275,0.6243651320593223
ITGA4,0.9999975,0.009877704609595472,0.6243651320593223
LIMA1,0.9999975,0.009877704609595472,0.6243651320593223
HERC1,0.9999975,0.009877704609595472,0.6243651320593223
HDAC1,0.9999975,0.009877704609595472,0.6243651320593223
SUMO3,0.9999975,0.009877704609595472,0.6243651320593223
DHFRL1,0.9999974,0.00999529633113827,0.6243651320593223
ERC2,0.9999974,0.00999529633113827,0.6243651320593223
KDSR,0.9999974,0.00999529633113827,0.6243651320593223
TSNAX,0.9999974,0.00999529633113827,0.6243651320593223
MRPL17,0.99999726,0.01005409219190967,0.6243651320593223
SDF2,0.99999726,0.01005409219190967,0.6243651320593223
