gene,Score,p,qvalue
TNRC6B,0.99999857,0.008616142078424427,0.5102739726027385
FMR1,0.99999857,0.008616142078424427,0.5102739726027385
ATAD2,0.99999845,0.008733368501260164,0.5102739726027385
COX14,0.99999845,0.008733368501260164,0.5102739726027385
NBEAL1,0.99999845,0.008733368501260164,0.5102739726027385
LYST,0.99999845,0.008733368501260164,0.5102739726027385
ITPR2,0.99999845,0.008733368501260164,0.5102739726027385
NFE2L2,0.99999845,0.008733368501260164,0.5102739726027385
LRBA,0.99999833,0.009260887404020868,0.5302013422818792
ATP8A2,0.99999833,0.009260887404020868,0.5302013422818792
C6,0.99999833,0.009260887404020868,0.5302013422818792
NCCRP1,0.99999833,0.009260887404020868,0.5302013422818792
AHNAK,0.99999833,0.009260887404020868,0.5302013422818792
CHEK2,0.99999833,0.009260887404020868,0.5302013422818792
HYDIN,0.9999982,0.009378113826856604,0.5333333333333351
CNOT1,0.9999982,0.009378113826856604,0.5333333333333351
ZC3H18,0.9999981,0.009553953461110098,0.537953795379536
UTRN,0.9999981,0.009553953461110098,0.537953795379536
TRIO,0.9999981,0.009553953461110098,0.537953795379536
CFTR,0.999998,0.009671179883945835,0.5409836065573767
FRAS1,0.999998,0.009671179883945835,0.5409836065573767
PKHD1,0.99999785,0.010022859152452934,0.5516224188790554
TPR,0.99999785,0.010022859152452934,0.5516224188790554
HDAC2,0.99999785,0.010022859152452934,0.5516224188790554
STXBP5L,0.99999774,0.010140085575288671,0.5516224188790554
MARCKSL1,0.99999774,0.010140085575288671,0.5516224188790554
HECW2,0.99999774,0.010140085575288671,0.5516224188790554
MYO10,0.9999976,0.010315925209542165,0.5516224188790554
RFX6,0.9999976,0.010315925209542165,0.5516224188790554
GNAL,0.9999976,0.010315925209542165,0.5516224188790554
DIAPH2,0.9999975,0.010374538420960033,0.5516224188790554
CELSR1,0.9999975,0.010374538420960033,0.5516224188790554
CDH10,0.9999974,0.010550378055213638,0.5516224188790554
PDS5B,0.9999974,0.010550378055213638,0.5516224188790554
INPP4B,0.9999974,0.010550378055213638,0.5516224188790554
CSDE1,0.99999726,0.010667604478049375,0.5516224188790554
GLTSCR1,0.99999714,0.010784830900885,0.5516224188790554
NRK,0.99999714,0.010784830900885,0.5516224188790554
BRWD1,0.99999714,0.010784830900885,0.5516224188790554
BTRC,0.99999714,0.010784830900885,0.5516224188790554
LAMTOR2,0.999997,0.010843444112302869,0.5516224188790554
GNPTAB,0.999997,0.010843444112302869,0.5516224188790554
PSME4,0.999997,0.010843444112302869,0.5516224188790554
SPA17,0.999997,0.010843444112302869,0.5516224188790554
CLASP1,0.9999969,0.010960670535138606,0.5516224188790554
CHD7,0.9999969,0.010960670535138606,0.5516224188790554
YLPM1,0.9999969,0.010960670535138606,0.5516224188790554
DEFB110,0.9999969,0.010960670535138606,0.5516224188790554
ASH1L,0.9999968,0.010960670535138606,0.5516224188790554
CCDC173,0.9999968,0.010960670535138606,0.5516224188790554
PPM1D,0.9999968,0.010960670535138606,0.5516224188790554
VPS13D,0.99999666,0.010960670535138606,0.5516224188790554
PUM2,0.99999666,0.010960670535138606,0.5516224188790554
MDM2,0.99999666,0.010960670535138606,0.5516224188790554
ERBB2IP,0.99999666,0.010960670535138606,0.5516224188790554
CEP76,0.99999654,0.01119512338081008,0.5584795321637449
CDH1,0.99999654,0.01119512338081008,0.5584795321637449
MGAM,0.99999654,0.01119512338081008,0.5584795321637449
RUNX1,0.9999964,0.011429576226481442,0.5635838150289014
BCORL1,0.9999964,0.011429576226481442,0.5635838150289014
ARID4A,0.9999964,0.011429576226481442,0.5635838150289014
RELN,0.9999964,0.011429576226481442,0.5635838150289014
LMAN1,0.9999963,0.011605415860735047,0.5706051873198865
CCDC90B,0.9999962,0.011722642283570672,0.5732758620689671
TP53BP1,0.99999607,0.01178125549498854,0.5732758620689671
ADD3,0.99999595,0.011898481917824277,0.5732758620689671
CAMSAP2,0.99999595,0.011898481917824277,0.5732758620689671
FLNB,0.9999958,0.011957095129242146,0.5732758620689671
SPTA1,0.9999958,0.011957095129242146,0.5732758620689671
CTNNA1,0.9999957,0.012015708340660014,0.5732758620689671
TMEM107,0.9999957,0.012015708340660014,0.5732758620689671
NCOR1,0.9999957,0.012015708340660014,0.5732758620689671
ZDBF2,0.9999956,0.012074321552077882,0.5732758620689671
MYH3,0.9999956,0.012074321552077882,0.5732758620689671
FILIP1L,0.99999547,0.01213293476349564,0.5732758620689671
PTPN13,0.99999547,0.01213293476349564,0.5732758620689671
CCDC171,0.99999535,0.012250161186331376,0.5732758620689671
