gene,Score,p,qvalue
ARID1A,0.9942967,0.07958852192744992,1.0
MDN1,0.99429387,0.07958852192744992,1.0
RARS2,0.9942912,0.07958852192744992,1.0
ACP2,0.9941902,0.08012994044396315,1.0
POU2F2,0.99403965,0.08121277747698974,1.0
MKI67,0.9940069,0.08121277747698974,1.0
CXXC1,0.9938497,0.08121277747698974,1.0
INTS1,0.99383247,0.08121277747698974,1.0
LIN9,0.99365896,0.08175419599350298,1.0
CLIP1,0.993636,0.08175419599350298,1.0
SRRM2,0.9934348,0.08229561451001621,1.0
ADAM23,0.99342996,0.08229561451001621,1.0
SYNE1,0.99342644,0.08229561451001621,1.0
PHEX,0.99306583,0.08446128857606927,1.0
TSC1,0.99306303,0.08446128857606927,1.0
ZMYM3,0.9930462,0.08446128857606927,1.0
KIAA0430,0.9929836,0.08500270709258251,1.0
HIST1H3F,0.9929463,0.08608554412560909,1.0
L3MBTL3,0.9929166,0.08608554412560909,1.0
EIF1AX,0.99288976,0.08608554412560909,1.0
NCAM1,0.9928751,0.08608554412560909,1.0
FAT2,0.9928334,0.08608554412560909,1.0
ANAPC5,0.99277073,0.08716838115863557,1.0
ADAMTS9,0.99272364,0.08716838115863557,1.0
TOR2A,0.99272233,0.08716838115863557,1.0
CNTRL,0.9926295,0.08770979967514891,1.0
ROR1,0.99258643,0.08770979967514891,1.0
ERBB2,0.99255025,0.08770979967514891,1.0
HCN4,0.9924859,0.08770979967514891,1.0
SEZ6L,0.99239564,0.08770979967514891,1.0
SLC44A1,0.99236125,0.08770979967514891,1.0
SACS,0.99223125,0.08825121819166215,1.0
EHMT2,0.9921985,0.08825121819166215,1.0
DNAJC13,0.99173063,0.09095831077422845,1.0
IGHMBP2,0.9917108,0.09095831077422845,1.0
DYNC1H1,0.99161726,0.09095831077422845,1.0
OS9,0.99135935,0.09366540335679474,1.0
BHLHE41,0.9911577,0.0958310774228478,1.0
NCOA6,0.99111885,0.0958310774228478,1.0
RYR1,0.99097705,0.0958310774228478,1.0
SLC9A5,0.9907231,0.09691391445587438,1.0
CXorf67,0.9906379,0.09691391445587438,1.0
MLLT4,0.9905627,0.09745533297238762,1.0
UTRN,0.9905275,0.09745533297238762,1.0
EPN3,0.99037725,0.09799675148890086,1.0
GRIK5,0.9903217,0.0985381700054142,1.0
DYRK4,0.99016017,0.09907958852192744,1.0
NTF3,0.9893931,0.1012452625879805,1.0
NTRK2,0.98917574,0.10341093665403356,1.0
PLCE1,0.9888727,0.10611802923659985,1.0
NEB,0.9887649,0.1066594477531132,1.0
ARVCF,0.98860663,0.10774228478613967,1.0
GTF3C1,0.98852056,0.10774228478613967,1.0
LUZP1,0.9885169,0.10774228478613967,1.0
GRIN2B,0.9883889,0.10828370330265291,1.0
CLTC,0.98824817,0.10828370330265291,1.0
ELFN2,0.9882159,0.10828370330265291,1.0
WDR77,0.9881356,0.10828370330265291,1.0
RUNX2,0.9877927,0.10882512181916626,1.0
DAB2IP,0.98724467,0.11099079588521932,1.0
UBR1,0.9871811,0.11099079588521932,1.0
KLK8,0.9870259,0.11153221440173255,1.0
ATIC,0.9870248,0.11153221440173255,1.0
RPL11,0.986956,0.11207363291824579,1.0
IL4R,0.9867914,0.11207363291824579,1.0
SREBF2,0.98634315,0.11478072550081209,1.0
IDH1,0.9863158,0.11478072550081209,1.0
STUB1,0.9862533,0.11478072550081209,1.0
DDX5,0.9862519,0.11478072550081209,1.0
SPECC1,0.9862234,0.11478072550081209,1.0
LUC7L3,0.9862067,0.11478072550081209,1.0
SENP6,0.98619336,0.11478072550081209,1.0
UBN2,0.9860247,0.11586356253383867,1.0
KCNQ5,0.9857091,0.11694639956686514,1.0
CCK,0.98570883,0.11694639956686514,1.0
DNAH17,0.98558146,0.11748781808337849,1.0
KIF9,0.9855737,0.11748781808337849,1.0
AIM1L,0.9853043,0.11802923659989173,1.0
RYR2,0.9852189,0.11802923659989173,1.0
SYK,0.9851125,0.11857065511640497,1.0
CACNA2D3,0.98445266,0.12127774769897126,1.0
SGK1,0.983897,0.12290200324851108,1.0
EMILIN2,0.98333746,0.1245262587980509,1.0
SMPD1,0.98291034,0.12560909583107738,1.0
TUBB6,0.9828681,0.12560909583107738,1.0
RFXAP,0.9828597,0.12560909583107738,1.0
PTPRB,0.98261917,0.12669193286410396,1.0
SLITRK4,0.9825915,0.12669193286410396,1.0
PKN2,0.9825659,0.1272333513806172,1.0
SH3TC1,0.9825044,0.1272333513806172,1.0
SLC24A4,0.9824638,0.1272333513806172,1.0
SLC25A30,0.982347,0.12885760693015702,1.0
FLII,0.9821597,0.12885760693015702,1.0
GBGT1,0.98212105,0.12885760693015702,1.0
PCNXL3,0.9821002,0.12885760693015702,1.0
ALPK3,0.9820971,0.12885760693015702,1.0
TAF1,0.9819031,0.12885760693015702,1.0
TPSD1,0.981875,0.12885760693015702,1.0
PTCH1,0.9818605,0.12885760693015702,1.0
STX8,0.9816859,0.12939902544667026,1.0
RLTPR,0.9812238,0.1299404439631835,1.0
MMRN1,0.9807289,0.13156469951272332,1.0
NRAP,0.98059183,0.13210611802923655,1.0
OR4A16,0.9802405,0.13210611802923655,1.0
TBK1,0.9799788,0.1326475365457499,1.0
BAG2,0.97984385,0.13318895506226314,1.0
SLC22A25,0.97978526,0.13318895506226314,1.0
CUBN,0.979679,0.13318895506226314,1.0
PPP4R4,0.9790492,0.13318895506226314,1.0
BHMT,0.97897106,0.13373037357877637,1.0
AGO2,0.9788957,0.1342717920952896,1.0
INTS3,0.97877,0.1342717920952896,1.0
SFPQ,0.9787102,0.1342717920952896,1.0
VPS13D,0.9784597,0.13589604764482943,1.0
BBS7,0.9776715,0.1380617217108825,1.0
PLOD1,0.9775763,0.1380617217108825,1.0
KRAS,0.9774395,0.1380617217108825,1.0
GPRC6A,0.9772134,0.1380617217108825,1.0
ITIH4,0.97709596,0.1380617217108825,1.0
MSR1,0.9770718,0.1380617217108825,1.0
CFDP1,0.97675246,0.13914455874390907,1.0
DNAH3,0.9767457,0.13914455874390907,1.0
TCF3,0.97662103,0.13914455874390907,1.0
TOPORS,0.97616655,0.14022739577693555,1.0
RTTN,0.9759083,0.14022739577693555,1.0
NEK8,0.9758952,0.14022739577693555,1.0
OR5M9,0.97582483,0.14076881429344879,1.0
PRMT8,0.97571874,0.14131023280996213,1.0
SLC25A25,0.9755721,0.1423930698429886,1.0
UTP11L,0.97554445,0.14293448835950184,1.0
VPS33B,0.97523606,0.1434759068760152,1.0
STARD6,0.97508985,0.1434759068760152,1.0
NBEA,0.9750649,0.1434759068760152,1.0
GAS2L1,0.97497296,0.1434759068760152,1.0
NCKAP5L,0.9748608,0.1451001624255549,1.0
PIK3C2B,0.97481084,0.1451001624255549,1.0
KIAA0100,0.974761,0.1451001624255549,1.0
CORO7,0.9745375,0.14564158094206825,1.0
C9orf43,0.97420746,0.1461829994585815,1.0
STK10,0.9739725,0.1461829994585815,1.0
AMOT,0.97355485,0.14726583649160796,1.0
TBX18,0.9734082,0.1478072550081213,1.0
SERPINB1,0.97312206,0.14889009204114778,1.0
SLC9A2,0.97308433,0.14943151055766102,1.0
PIK3C3,0.9728958,0.14997292907417437,1.0
TPR,0.9728114,0.1505143475906876,1.0
HSPG2,0.9726616,0.15159718462371408,1.0
KCNT2,0.9721611,0.15268002165674066,1.0
FKBPL,0.97206503,0.15268002165674066,1.0
NRD1,0.9719997,0.15268002165674066,1.0
PGM2L1,0.971351,0.15268002165674066,1.0
SSRP1,0.9709789,0.15268002165674066,1.0
HNRNPR,0.9707272,0.15268002165674066,1.0
NPAT,0.97058433,0.15268002165674066,1.0
MYH9,0.9704489,0.15268002165674066,1.0
STAT6,0.9704349,0.1532214401732539,1.0
ATP6V1A,0.9700407,0.15376285868976713,1.0
NF1,0.9699331,0.15430427720628048,1.0
SORCS2,0.96985394,0.15430427720628048,1.0
TTI1,0.9698343,0.15430427720628048,1.0
NEUROD4,0.96978843,0.15430427720628048,1.0
FBXO11,0.9693608,0.15484569572279372,1.0
CLSTN1,0.9692449,0.15484569572279372,1.0
PPEF1,0.9690177,0.1559285327558202,1.0
SVEP1,0.9686177,0.15755278830536001,1.0
KRT9,0.96839976,0.15755278830536001,1.0
FGFR1OP,0.96818686,0.1586356253383866,1.0
FBF1,0.9677548,0.1602598808879263,1.0
TP73,0.9676272,0.1602598808879263,1.0
PRDM10,0.9676089,0.1602598808879263,1.0
SNX19,0.96747285,0.1602598808879263,1.0
KRBA1,0.9670898,0.16188413643746613,1.0
BYSL,0.9664996,0.16459122902003243,1.0
PI15,0.9661859,0.165674066053059,1.0
ARHGEF2,0.9659949,0.16675690308608548,1.0
SPTBN4,0.9659721,0.16675690308608548,1.0
OCRL,0.9658124,0.16675690308608548,1.0
FLNB,0.9657876,0.16675690308608548,1.0
GPR98,0.9657764,0.16729832160259883,1.0
TET2,0.96571076,0.16729832160259883,1.0
TMC2,0.96511835,0.1683811586356253,1.0
ADAM29,0.96482533,0.1683811586356253,1.0
GEM,0.96457946,0.17000541418516513,1.0
HGS,0.96447897,0.17000541418516513,1.0
DNAJC7,0.9643035,0.17000541418516513,1.0
MDGA1,0.96423674,0.17000541418516513,1.0
PSEN1,0.9639067,0.1710882512181917,1.0
PIGO,0.9638692,0.1710882512181917,1.0
MME,0.963593,0.1710882512181917,1.0
RPS2,0.9635514,0.1710882512181917,1.0
IPO5,0.96340984,0.17162966973470495,1.0
NLRP5,0.96323043,0.17271250676773142,1.0
CDK5RAP2,0.96294934,0.173795343800758,1.0
ZZEF1,0.96283585,0.173795343800758,1.0
NLRP8,0.9626902,0.17487818083378448,1.0
PCLO,0.9624141,0.17541959935029783,1.0
CSF1R,0.96212023,0.1775852734163509,1.0
POLR3B,0.96186703,0.17866811044937736,1.0
FMN2,0.96160495,0.1792095289658906,1.0
TPCN1,0.9613567,0.18083378451543042,1.0
FBN3,0.9613462,0.18083378451543042,1.0
FES,0.961253,0.18083378451543042,1.0
RPL18,0.9609909,0.18137520303194365,1.0
BRCA2,0.9605119,0.181916621548457,1.0
C19orf57,0.96042746,0.181916621548457,1.0
NRBP2,0.96042484,0.181916621548457,1.0
WDR17,0.9602306,0.181916621548457,1.0
BAI3,0.9590695,0.18516513264753653,1.0
PRUNE2,0.95873994,0.18624796968056312,1.0
IGFBP4,0.95867723,0.18624796968056312,1.0
LGMN,0.9584411,0.18624796968056312,1.0
ERP44,0.9580465,0.18678938819707636,1.0
SORCS3,0.9580459,0.18678938819707636,1.0
JPH3,0.95774776,0.18787222523010283,1.0
MAP2K1,0.95662713,0.18949648077964265,1.0
ACOX1,0.9560396,0.1900378992961559,1.0
CYTH4,0.9558161,0.19057931781266924,1.0
NR1D2,0.9556844,0.19057931781266924,1.0
DHX8,0.95514697,0.1916621548456957,1.0
LGALS3BP,0.9547127,0.19328641039523553,1.0
DNAH8,0.9540098,0.194369247428262,1.0
SLC10A3,0.9535708,0.194369247428262,1.0
GPC1,0.95317334,0.19491066594477535,1.0
MRPL18,0.95295894,0.19491066594477535,1.0
LRIG3,0.9528492,0.19599350297780183,1.0
LAMA5,0.9526133,0.19653492149431506,1.0
MTMR1,0.95261145,0.19653492149431506,1.0
METTL14,0.95231354,0.1970763400108284,1.0
CMYA5,0.9521943,0.1970763400108284,1.0
PREX1,0.9518697,0.19761775852734165,1.0
LTBP1,0.95007807,0.20140768814293453,1.0
KLC4,0.94917107,0.20194910665944776,1.0
SOS2,0.9483001,0.202490525175961,1.0
C18orf8,0.9482921,0.202490525175961,1.0
ATP12A,0.94823194,0.20303194369247424,1.0
ARNTL,0.94800466,0.20303194369247424,1.0
NLRC5,0.94784176,0.20357336220898758,1.0
LRRFIP2,0.9474494,0.20465619924201406,1.0
ABCA7,0.94735086,0.20465619924201406,1.0
DNM3,0.94719684,0.20465619924201406,1.0
ZNF579,0.9458871,0.20628045479155388,1.0
ABCB9,0.94581276,0.20628045479155388,1.0
OBSCN,0.9451591,0.20736329182458035,1.0
RAI1,0.9449308,0.20736329182458035,1.0
KLC1,0.9447903,0.2079047103410937,1.0
DMD,0.94447255,0.20898754737412018,1.0
UGT2B4,0.944193,0.2095289658906334,1.0
DNAH7,0.9441834,0.2095289658906334,1.0
TBX3,0.94402564,0.2095289658906334,1.0
CDHR1,0.9435018,0.21007038440714676,1.0
KMT2D,0.9432685,0.21115322144017323,1.0
RFX6,0.94312304,0.21115322144017323,1.0
CTSZ,0.9427413,0.21223605847319982,1.0
HLF,0.9422729,0.2133188955062263,1.0
LDHAL6B,0.9421895,0.21386031402273953,1.0
HSD11B2,0.94204813,0.21386031402273953,1.0
PLEC,0.94146127,0.21386031402273953,1.0
BANK1,0.94077283,0.21386031402273953,1.0
CCDC148,0.9407539,0.21386031402273953,1.0
BIRC3,0.94072527,0.21440173253925288,1.0
PAX1,0.9404133,0.21548456957227935,1.0
SF3A2,0.9402395,0.2160259880887926,1.0
POLE,0.93997145,0.21656740660530593,1.0
COL18A1,0.9398437,0.21656740660530593,1.0
OAZ1,0.9395195,0.21656740660530593,1.0
MYO15A,0.9394692,0.21656740660530593,1.0
KALRN,0.93943447,0.21710882512181917,1.0
ENAM,0.9387618,0.21981591770438547,1.0
ASTN1,0.9377756,0.2203573362208987,1.0
SCAF8,0.93763316,0.2203573362208987,1.0
KIT,0.93716806,0.2203573362208987,1.0
CPED1,0.93639475,0.2230644288034651,1.0
PIWIL1,0.9363257,0.22360584731997835,1.0
NCOA2,0.9360702,0.22360584731997835,1.0
OR2W3,0.93559545,0.22468868435300482,1.0
AGAP3,0.9354693,0.22468868435300482,1.0
A4GALT,0.93545246,0.22468868435300482,1.0
IGSF1,0.9354436,0.22468868435300482,1.0
MCM10,0.9347434,0.22685435841905788,1.0
SF3B3,0.9346666,0.22685435841905788,1.0
COL3A1,0.93438846,0.22793719545208446,1.0
DNAH10,0.9340566,0.22793719545208446,1.0
DSC1,0.9340546,0.22793719545208446,1.0
PZP,0.9339704,0.22793719545208446,1.0
ZNF814,0.93394446,0.22793719545208446,1.0
PC,0.9333287,0.22793719545208446,1.0
DPPA2,0.9328922,0.22902003248511094,1.0
CYP2C18,0.93164915,0.231185706551164,1.0
MVP,0.9311785,0.23172712506767734,1.0
STXBP5,0.93089134,0.23172712506767734,1.0
TSTA3,0.9307907,0.23172712506767734,1.0
C22orf24,0.9306062,0.23172712506767734,1.0
DNMT3B,0.93051463,0.23172712506767734,1.0
HIST1H2BB,0.9299874,0.23226854358419058,1.0
ATP9A,0.9291321,0.23443421765024364,1.0
ATG7,0.9289591,0.23497563616675687,1.0
SYTL5,0.92830193,0.2355170546832701,1.0
PML,0.9282809,0.2355170546832701,1.0
RTN4RL1,0.928109,0.2355170546832701,1.0
ADAM15,0.92672056,0.23822414726583652,1.0
NUP210,0.9258653,0.239306984298863,1.0
DSG1,0.9254975,0.24038982133188957,1.0
DHX37,0.9253236,0.24038982133188957,1.0
PRAMEF2,0.92428845,0.24309691391445587,1.0
REST,0.9242142,0.24309691391445587,1.0
FRMPD1,0.9238061,0.2436383324309691,1.0
HS3ST4,0.92333007,0.24526258798050893,1.0
ADAMTSL3,0.92296374,0.24688684353004875,1.0
KPNB1,0.9223345,0.2490525175961018,1.0
MAMDC4,0.92203045,0.2490525175961018,1.0
SLC3A1,0.92199415,0.2490525175961018,1.0
FER1L6,0.9218769,0.2490525175961018,1.0
RGPD3,0.92126745,0.2501353546291283,1.0
MCC,0.9212154,0.2501353546291283,1.0
MYO1G,0.92078245,0.25067677314564163,1.0
TRIO,0.920587,0.25121819166215487,1.0
ZNF614,0.92051345,0.25121819166215487,1.0
GJB7,0.9198485,0.2517596101786681,1.0
FRMPD3,0.9196952,0.25230102869518134,1.0
SWT1,0.9195848,0.25230102869518134,1.0
MED25,0.9195373,0.25230102869518134,1.0
MUC4,0.9182856,0.2528424472116947,1.0
PCDHGA4,0.9178643,0.25392528424472116,1.0
ACTR8,0.9178083,0.25392528424472116,1.0
REV3L,0.9176719,0.2544667027612344,1.0
PKMYT1,0.9169886,0.25500812127774775,1.0
CPSF4L,0.91618836,0.25771521386031404,1.0
LY9,0.9157534,0.25771521386031404,1.0
TBC1D16,0.91571563,0.25771521386031404,1.0
NR1I2,0.9154674,0.2582566323768273,1.0
SORCS1,0.9151376,0.2587980508933405,1.0
PI16,0.91513103,0.2587980508933405,1.0
PCDHB12,0.9150127,0.2587980508933405,1.0
NCAPD3,0.9143199,0.26042230644288034,1.0
HAS1,0.91384107,0.2615051434759069,1.0
DZIP1L,0.9136841,0.2615051434759069,1.0
GRIN2A,0.91249293,0.2625879805089334,1.0
STAG1,0.9119644,0.26367081754196,1.0
PLCD3,0.9117748,0.26367081754196,1.0
PPFIBP1,0.91122925,0.2652950730914997,1.0
ALOX12,0.91122323,0.2652950730914997,1.0
CENPJ,0.9107268,0.26583649160801304,1.0
WDFY4,0.9103927,0.2663779101245263,1.0
TRIM47,0.9103736,0.2663779101245263,1.0
FRAS1,0.9103368,0.2663779101245263,1.0
EGLN3,0.9102971,0.2669193286410395,1.0
SEL1L3,0.9100833,0.26746074715755275,1.0
SEC23A,0.9097101,0.26908500270709257,1.0
NOS2,0.90969443,0.26908500270709257,1.0
FAM160A2,0.90867126,0.2712506767731456,1.0
FRA10AC1,0.90801257,0.2712506767731456,1.0
RAPGEFL1,0.9080066,0.2712506767731456,1.0
TLE1,0.907943,0.27179209528965886,1.0
PABPC4,0.90787196,0.27179209528965886,1.0
PLXNB3,0.9078215,0.27179209528965886,1.0
KIAA1549,0.9070652,0.2734163508391987,1.0
GATSL3,0.90691936,0.2734163508391987,1.0
PPP1R12B,0.9063572,0.2750406063887385,1.0
GFM1,0.90588,0.276123443421765,1.0
LRRC66,0.90479404,0.2788305360043314,1.0
KIF14,0.9041531,0.2804547915538711,1.0
CCDC87,0.9037338,0.2820790471034109,1.0
PPM1E,0.90256596,0.28532755820249056,1.0
ZNF600,0.9023785,0.28641039523551703,1.0
FAM65A,0.9022786,0.28641039523551703,1.0
TMEM43,0.9018973,0.28641039523551703,1.0
MEIS1,0.90169436,0.28641039523551703,1.0
MAP3K4,0.90161735,0.28641039523551703,1.0
RAPGEF6,0.9013436,0.28803465078505686,1.0
ASTL,0.9010747,0.28803465078505686,1.0
SLC4A9,0.90095884,0.28911748781808333,1.0
XPO4,0.90025294,0.28911748781808333,1.0
CRHR1,0.9000923,0.28911748781808333,1.0
MYBL2,0.8999489,0.2902003248511099,1.0
NTSR1,0.89956284,0.29074174336762315,1.0
TRPM5,0.8982387,0.29344883595018945,1.0
PHRF1,0.89820176,0.29344883595018945,1.0
AIFM3,0.89759254,0.2956145100162425,1.0
RPS6KA6,0.89757943,0.2956145100162425,1.0
TRPS1,0.8972135,0.2956145100162425,1.0
TPM4,0.89702135,0.2956145100162425,1.0
USP42,0.89669514,0.2956145100162425,1.0
UBR4,0.89667517,0.2956145100162425,1.0
GRIA1,0.896622,0.2956145100162425,1.0
C12orf10,0.8966162,0.2956145100162425,1.0
COL6A1,0.8964651,0.2956145100162425,1.0
ST5,0.8951714,0.2999458581483486,1.0
ANKRD12,0.894777,0.30048727666486197,1.0
GIMAP7,0.89467514,0.3010286951813752,1.0
SNX15,0.8943105,0.3010286951813752,1.0
AP3D1,0.8938158,0.3021115322144017,1.0
VPS13B,0.89334804,0.302652950730915,1.0
TSSK1B,0.89334285,0.302652950730915,1.0
DNAH5,0.89153683,0.30590146182999456,1.0
STARD8,0.8909376,0.3075257173795344,1.0
MYO1E,0.89060855,0.30969139144558744,1.0
MTMR14,0.89054006,0.30969139144558744,1.0
ZDHHC6,0.88988656,0.30969139144558744,1.0
DNAJC27,0.8895483,0.31131564699512726,1.0
HCRTR2,0.88845384,0.3118570655116405,1.0
IL16,0.8884226,0.3118570655116405,1.0
UNC13B,0.8877597,0.3134813210611803,1.0
CTTNBP2,0.8876474,0.3134813210611803,1.0
KIF3A,0.88758063,0.3134813210611803,1.0
RIMBP3,0.8872163,0.31402273957769355,1.0
BAZ1A,0.8871207,0.31402273957769355,1.0
MICAL3,0.88682884,0.3145641580942068,1.0
RNF180,0.8863519,0.3156469951272334,1.0
MAPK8IP2,0.8862522,0.3156469951272334,1.0
NR2F2,0.8853765,0.3156469951272334,1.0
PSMA5,0.884452,0.3172712506767732,1.0
ITGBL1,0.8842811,0.3172712506767732,1.0
TMEM185A,0.8832944,0.3199783432593395,1.0
RBFOX3,0.8832795,0.3199783432593395,1.0
LZTR1,0.8832536,0.3199783432593395,1.0
PEX5,0.8830399,0.32106118029236597,1.0
TACC2,0.88295317,0.3216025988088793,1.0
HIST1H3J,0.8829241,0.3216025988088793,1.0
NOD1,0.882338,0.3216025988088793,1.0
FOXF1,0.8823301,0.32214401732539255,1.0
LRP5,0.88209224,0.3226854358419058,1.0
TAS2R1,0.8817828,0.323226854358419,1.0
FBXL18,0.88177466,0.323226854358419,1.0
PFKP,0.8813244,0.323226854358419,1.0
KMT2C,0.88126767,0.323226854358419,1.0
ANLN,0.8806179,0.323226854358419,1.0
RRAD,0.88040113,0.323226854358419,1.0
GPS2,0.879666,0.323226854358419,1.0
IGF2BP1,0.8794567,0.3237682728749324,1.0
7-Mar,0.87919575,0.3237682728749324,1.0
NLGN2,0.87917936,0.3237682728749324,1.0
PDK4,0.878969,0.3243096913914456,1.0
ATG13,0.8787085,0.3243096913914456,1.0
CIRH1A,0.87821907,0.3253925284244721,1.0
PLCB3,0.87812895,0.3253925284244721,1.0
