gene,Score,p,qvalue
SRRM2,0.9715632,0.15413771320277947,0.9543053551333007
LRP2,0.9711367,0.1547694251421351,0.9543053551333007
SPG11,0.97103465,0.1547694251421351,0.9543053551333007
ZC3H3,0.97061914,0.1547694251421351,0.9543053551333007
PDE3A,0.9698164,0.15729627289955772,0.9543053551333007
AGBL4,0.9697299,0.15792798483891335,0.9543053551333007
DOT1L,0.9689547,0.1585596967782691,0.9543053551333007
ITGAX,0.96874857,0.15919140871762472,0.9543053551333007
DDX24,0.9687459,0.15919140871762472,0.9543053551333007
PKM,0.9684388,0.16045483259633597,0.9543053551333007
PCSK5,0.9676467,0.1629816803537586,0.9543053551333007
PRKAG3,0.967639,0.1629816803537586,0.9543053551333007
KAT7,0.9673447,0.16424510423246996,0.9543053551333007
TRIM3,0.9672911,0.1648768161718256,0.9543053551333007
GRM7,0.967001,0.16614024005053685,0.9543053551333007
QRICH1,0.96692044,0.16614024005053685,0.9543053551333007
ACTN4,0.96673954,0.1667719519898926,0.9543053551333007
VCAN,0.96673846,0.1667719519898926,0.9543053551333007
CDKN2AIP,0.9666736,0.1667719519898926,0.9543053551333007
SFPQ,0.96665555,0.1667719519898926,0.9543053551333007
OR9I1,0.96663374,0.1667719519898926,0.9543053551333007
UBE3C,0.9665841,0.1667719519898926,0.9543053551333007
MUC6,0.96648884,0.1667719519898926,0.9543053551333007
ATN1,0.9663276,0.1667719519898926,0.9543053551333007
SCN10A,0.96609145,0.16803537586860384,0.9543053551333007
GOLGA4,0.9660614,0.16803537586860384,0.9543053551333007
AUTS2,0.9653418,0.1692987997473152,0.9543053551333007
TAS2R1,0.9651059,0.1692987997473152,0.9543053551333007
XDH,0.9650675,0.1692987997473152,0.9543053551333007
SLC1A3,0.96477836,0.17056222362602647,0.9543053551333007
MAML1,0.96453375,0.1711939355653821,0.9543053551333007
MYCBP2,0.96447587,0.17182564750473783,0.9543053551333007
RBX1,0.9638041,0.1730890713834491,0.9543053551333007
