gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
GPX1,,0.5882354300835464,0.06393199560200834,3.0969100130080562,0.07492492283015927,,0.24818881,0.7204811,1.847122250988454,2.373947132606819,
GPX2,0.10636785609195175,0.1862498126526459,-0.0,1.665546248849069,0.14809696455516308,0.0,0.9994498,0.70372665,,0.15071070147942348,
GPX3,0.08242611560135443,0.07187364887201018,0.863639979142873,2.494850021680094,0.42371265196805696,0.0,0.0,0.0,0.5951962641168899,-0.0,
GPX4,0.024189261110324146,0.1481615864396576,0.17669963645621425,0.17953580942231595,0.2945486765853954,0.0,0.22714248,0.75028515,,0.5223040960096258,
GPX5,0.1451796173004102,0.1333392786347585,0.0710334417829014,0.5202807645604289,0.36695651726422146,0.0,0.0,0.0,,12.082339720241475,
GPX6,0.05545207089867626,0.037529017932968436,0.004145103630425609,0.13978181533124334,1.1980833834846436,0.0,0.0,0.0,,5.525474020271623,
GPX7,1.5529346082660478,0.7741023724025821,0.34625223988905107,0.8658228924232336,0.6298878684171656,0.1954473,0.087790556,0.7010577,0.531824751925348,0.004859562944601479,
GPX8,0.075014435500972,0.016566998910809434,1.1002229248497666,0.6263525277907822,0.11403328193675503,0.18502283,0.091925986,0.7103655,0.6774891289002389,-0.0,
GRAMD1A,0.1139780898442344,1.3315408478522517,0.045174056210384304,0.5482135644757098,1.236182604485617,0.0,0.0,0.0,0.5097510665061428,0.7523762954195764,5.719355500608581
GRAMD1B,0.6527496119175102,0.29888068360309133,0.12683911799982214,3.2218487496163566,0.6522160085193756,0.0,0.0,0.0,0.6449126282808213,11.232927663411223,1.7747547793872656
GRAMD1C,0.3806097323073159,0.5242352504983281,0.6238315769941903,1.8728952016351923,0.35341941668750876,0.0,0.0,0.0,0.4415105586550823,4.428222088489314,-0.0
GRAMD2,0.04058061898594576,0.07187364887201018,0.08190820111050336,0.5534628329263562,0.23513845775561637,0.0,0.0,0.0,,-0.0,-0.0
GRAMD2A,,,,,,,0.03333358,0.5723681,,,
GRAMD3,0.13444391682035847,1.2131142978655367,0.14355621440823224,0.5482135644757098,0.7511033079315997,0.0,0.0,0.0,0.27130970617659483,1.4353091843506074,1.7828696264005075
GRAMD4,0.4262621588487461,0.20162795030504432,0.3992882776372448,0.48704892002750944,1.251505515715403,0.0,0.694205,0.6249966,0.5829945167136987,3.3150630972686614,-0.0
GRAP,,0.1481615864396576,0.2264763783508042,0.5958507507903049,1.4895778931197061,0.42527676,0.9712743,0.6465396,,1.846428068706666,
GRAP2,0.36875711946950845,1.632969553191,0.22334224328845187,0.4918744639168008,1.4947516081422592,0.893695,0.03202083,0.7639791,0.5371026278370905,4.36280384513163,-0.0
GRAPL,,0.1333392786347585,-0.0,,,,,,,0.7533897549760686,
GRASP,0.0895393780531418,0.4174998460566379,1.0888858185368862,0.11633856484638239,2.074332003593146,0.0,0.0,0.60450006,,0.2464092170719158,-0.0
GRB10,0.8608014023489571,1.650885341391192,0.5348093322888485,0.8754957751657177,1.7434211729434566,0.6953203,0.9998306,0.75312006,0.4264212404266925,4.247037243498372,3.3642639301738004
GRB14,0.6394235056205598,1.2131142978655367,0.20049612015124751,0.6806856959094879,0.798546544220036,0.58806384,0.5244933,0.6743986,0.3992139961424611,3.134085707839805,-0.0
GRB2,1.2894676245474699,0.5939950759913564,0.2865528841829202,0.43842163169903936,0.5146212402550818,0.97127354,0.60419804,0.9469497,0.4084648900739978,0.9536204398836741,2.1680117195073674
GRB7,0.5042339108290462,0.6112155233877864,0.028257489397748265,0.3825802532628234,0.9512303840959097,0.8129877,0.99164855,0.66059756,,1.9774750861969441,-0.0
GREB1,1.1075528349496309,0.46297070140619545,0.00013029486029136853,1.239577516576788,1.22824069320615,0.0,0.0,0.0,0.6278475904405074,,-0.0
GREB1L,0.5146362230615378,0.27704694593070833,0.17637361400872614,2.4436974992327127,1.0790417478072898,0.0,0.15151478,0.57668376,0.37279022926356636,1.919347313775168,-0.0
GREM1,0.18634268042994673,0.14081401670372584,0.003225405397347394,0.4806971507645713,0.2710415494291614,0.76702166,0.88128525,0.7217583,,-0.0,-0.0
GREM2,0.09276728625685474,0.042521621940022805,0.054033542511097786,0.8594919569618205,0.2538040461353894,0.71893674,0.021110052,0.6982647,1.3405196098351186,16.999995961595932,
GRHL1,0.5277848517311755,0.1862498126526459,0.056054552203090836,0.8513973451939065,0.11184569302169083,0.0,0.08147789,0.63498706,0.7146785471219876,6.562602315523174,-0.0
GRHL2,0.9588052507245058,0.4505752127873922,0.009971092584709502,0.41953121604899835,0.5872142792285395,0.0,0.53022015,0.6309808,0.344832378268239,1.470522380704425,
GRHL3,0.28906193140082304,1.614328281145757,0.005638280587696172,1.486782399932061,3.9553055256197074,0.0,0.73758,0.6352986,0.9449474780059481,2.4098033785422635,
GRHPR,0.3297972971053488,0.832940984145291,0.9555036668844525,1.258060922270801,0.2751749385856797,0.0,0.51231754,0.650141,0.32087909659588726,0.2320598557834566,1.5076476586754821
GRIA1,0.7620130661328853,1.4543262453435297,0.8576539611580272,1.0447934624580584,0.6379132938568088,0.9494633,0.7874211,0.7620165,1.3395922148603305,,2.75951567224806
GRIA2,0.932649796831885,1.8224793133461938,0.607698271915659,1.2773660774661877,0.5104192128969621,0.9112264,0.82611173,0.77567506,0.9537752894872188,,1.4326789685672314
GRIA3,1.0593106123366995,0.8183183579145877,3.0809262505470825,0.8356471442155629,,0.7699935,0.7334329,0.7701522,,,1.4266962026727226
GRIA4,1.0283221501767086,0.3632422034378431,0.017410432882013174,1.739928612014925,1.0726568972832127,0.8014781,0.45940858,0.7812308,0.37002359092865666,,-0.0
GRID1,0.7799147909894881,0.5418540473794327,0.21471359226609568,1.0061230850587888,0.5419961319229575,0.0,0.0343737,0.7341002,0.827354541458668,,-0.0
GRID2,1.0454642621009949,1.1748045626880983,0.3018558574107402,1.4067139329795428,0.9959402275309788,0.0,0.3275684,0.70802844,2.008822662410088,,
GRID2IP,0.18089979097468736,0.21699246314843684,0.08023340710666656,0.41544263947432514,0.616033421590611,0.0,0.03765262,0.5592594,,1.2723510519563608,-0.0
GRIK1,0.7091384466761906,1.1923423890072218,0.7001005272540946,1.2189630613788682,6.287083720278,0.7929197,0.028119529,0.75198936,1.3547133343411266,,-0.0
GRIK1-AS2,,0.001141507369151013,0.05982587167712742,0.023833499868024795,,,,,,,
GRIK2,1.0207263972121048,0.7287218286568696,0.273723815166087,1.2335871528876006,0.3372162505900651,0.6785034,0.9915514,0.77200574,1.6546432773752366,,-0.0
GRIK3,1.1373253971041815,1.052582787907967,0.12521384939714053,1.5917600346881504,0.7393470394037618,0.71135134,2.02e-05,0.7326181,0.922548271090969,,-0.0
GRIK4,0.5802469923947733,0.7494091565481267,0.04938654477235181,0.8096683018297085,1.3174199798771629,0.53304285,0.41140705,0.75716555,1.0511430797471664,,-0.0
GRIK5,1.0183042242747935,1.415047652233754,0.04483688973492098,0.6216020990518624,1.7301869554925478,0.41466987,0.019247036,0.7592704,0.4511172651150298,9.318321477788082,
GRIN1,0.3280194231932734,1.0794460130308507,1.05065342063195,0.26344415283736405,0.5065889237114115,0.32993048,0.99385166,0.7685051,0.16633779760491443,3.1158748930431797,-0.0
GRIN2A,1.6131777116021546,1.5881904511090548,1.8138959631098988,0.3623101808815988,1.9565370800092896,0.894262,0.9528284,0.7942778,1.9462000526294658,,1.4989322371622933
GRIN2B,0.637710707624505,1.24314254268713,0.5575636582124142,0.6699922991272408,0.5437238025076604,0.6349618,0.99959475,0.7894107,,,-0.0
GRIN2C,0.3414835053090414,0.5601504834927069,0.0029629918051317455,0.05188057561946393,0.8635593731262032,0.23467876,0.6825574,0.75106424,0.2809768678450103,1.773147441283911,3.4830661064127906
GRIN2D,0.670274569239304,1.3227141219663494,0.0017404871783215055,0.9400581119380453,8.119530037920404,0.44366798,0.9848393,0.7690932,0.5533550615167113,10.039451891360834,
GRIN3A,1.2368643675857094,0.6226715442739875,0.4507948704228065,0.6699922991272408,0.33205950627630076,0.38633445,0.001975475,0.7043252,1.6348621041610223,,
GRIN3B,0.15261869497547806,0.4441040060984124,0.35266045716224287,0.9796387173522921,2.20623940681763,0.14691748,0.044943012,0.6713369,,12.977721062108804,
GRINA,0.13757963067321702,0.037529017932968436,0.0018713053374220827,0.6094181214495648,0.26615828187523605,0.0,0.048355695,0.5509341,,0.03356730454191707,
GRIP1,0.7510411108031811,1.3834412514594743,0.7942978863342016,1.7033348097384688,1.8535275804311397,0.66325533,0.9952136,0.65140915,0.9098244701651094,12.05029722438726,-0.0
GRIP2,0.07880163012003087,0.2621415171290336,,0.3703865546218168,,0.2956298,0.7866371,0.5969519,,,
GRIPAP1,0.3118152325869604,0.9801672061492971,0.0031379165811966027,0.7276941555979135,,0.0,0.0,0.0,,1.1237941592366163,-0.0
GRK1,0.16142821573248503,1.4110210918336044,0.1000041917895377,2.2518119729937998,1.2774420509612308,0.6209503,0.8364355,0.72384775,,6.842442608204983,1.4355068692063462
GRK2,,,,,,0.77151245,0.22694352,0.7750257,,,
GRK3,,,,,,0.8465026,,,,,
GRK4,0.8299874549347377,0.21699246314843684,0.04411527037991183,2.619788758288394,2.5467796911322447,0.46135706,0.78743786,0.6763379,0.55648192897406,0.7417220935475943,
GRK5,1.1502229888075683,1.6771233569500195,0.009882234378383441,0.6505282007856144,0.6418001608693089,0.8022433,0.9165637,0.7904841,0.9149551940771203,1.273326869767566,-0.0
GRK6,0.12771101969712897,0.3632422034378431,0.012064511401380812,1.3767507096020994,1.291589321129697,0.6939924,0.99653554,0.7138359,0.4369552684654009,1.435687496670542,-0.0
GRK7,0.25186325319230096,0.14081401670372584,0.00039100191078354036,2.619788758288394,0.6262069034395017,0.8512639,0.08836314,0.730941,,9.934632907252794,-0.0
GRM1,,,1.1090638302871738,0.7778039536982801,1.5405904389162373,0.93625826,0.8879721,0.74923867,1.1964044579364492,,-0.0
GRM2,0.18170836959363582,0.5773612873154855,0.4749986202400175,1.5346171485515816,2.579376024541212,0.66570514,0.54906476,0.67326397,1.0038694208191963,8.166588496758523,
GRM3,0.8988956537429209,0.5357684460525435,1.4719880017339027,2.657577319177794,2.1421840850737857,0.9441983,0.15087804,0.6699157,1.785628501477447,,-0.0
GRM4,0.36973257541668486,0.8810579153600888,1.7066417882116585,2.1079053973095196,0.42140806106421014,0.92055166,0.8190173,0.676083,1.2056849008586068,,-0.0
GRM5,1.238465455046683,1.0165645868270683,1.9859040214034833,1.2806687130162733,,0.8921128,0.005900336,0.7419464,,,3.0678661268303657
GRM6,0.9588052507245058,0.5997582231010498,0.24730373334153474,3.0969100130080562,0.9508362271940626,0.7642033,0.000240368,0.6794855,,,
GRM7,1.508917779281673,0.6283866082469933,4.397944351595141,2.2518119729937998,1.6144566487884175,0.89830095,0.059840582,0.66108936,,,-0.0
GRM8,0.8290491157539274,0.4309362972773158,1.8604400767472542,1.6270879970298935,0.8520718617545837,0.9573062,0.978563,0.6768839,1.870335293509611,,-0.0
GRN,0.6265921616403914,0.5418540473794327,0.7550245565391102,0.5578339142152798,0.8235854333910472,0.0,0.92301667,0.7199072,0.5524335533513394,0.9426060023754231,-0.0
GRP,0.016111725770432767,0.10479994384446926,0.3252741132614365,0.22855951336008815,2.1743377519528084,0.19853082,0.001013885,0.7433648,1.0431890036274851,2.488000887300531,
GRPEL1,0.1447269577339212,0.46951924148529334,0.3849354398336684,0.6424462802569184,0.23500153338338015,0.055374682,0.11549044,0.6887089,0.7875723508821784,0.13139147729614178,-0.0
GRPEL2,0.2689875883923454,0.17821742815145167,0.22757502422358222,0.1444808443321999,0.017788486744519518,0.069928505,0.2074606,0.6125547,0.4415105586550823,0.38204573150150406,
GRPR,0.11958392237116593,0.1260344639582202,1.9093936350946974,0.06248210798265336,0.07428612179644525,0.08827802,0.2981611,0.71264833,,4.2531266136155015,
GRSF1,0.19384028924192576,0.8525307049196147,0.014796636474001198,0.770574152079305,0.6308472136111829,0.050284147,0.753234,0.6630592,0.2621752758756984,1.7572908372428213,-0.0
GRTP1,0.14006623877212596,0.712997276260489,0.017184484964787347,1.7695510786217261,0.47571948232861183,0.0,0.0,0.0,1.5036115357126234,0.8215270576269194,2.8486300221495453
GRWD1,0.12771101969712897,0.5480835461955904,0.08883253413930944,0.410944468947656,0.44172622113643545,0.0,0.62790173,0.6633405,0.7419268818718634,0.004409317470354534,-0.0
GRXCR1,0.7453351591510317,0.3064408741898728,0.9618207889081435,0.8096683018297085,0.787101409957258,0.47656995,0.002768907,0.6233742,,,
GRXCR2,0.11247533927252962,0.016566998910809434,-0.0,0.0966929200358262,0.8273712041015747,0.0,0.0,0.0,,3.2377599275549143,
GS1-24F4.2,,,,0.7670038896078462,,,,,,,
GSAP,0.24619310278174825,0.7440572673385335,0.08243290152699531,0.9347938719456881,0.3738934639442021,0.0,0.257733,0.55945003,,-0.0,
GSC,0.14819860668351095,0.003927634109120382,1.2408655266419384,0.4446636720047332,1.5964463984662531,0.0,0.11011341,0.56651795,,0.5647917491556735,
GSC2,0.010121032866635033,0.002951741003373814,1.2353799450721235,0.057000406633959486,0.32631643307952046,0.0,0.99467695,0.68411326,,0.45772241302753724,
GSDMA,0.3064829249900691,0.03260817352830251,0.00013029486029136853,0.06864384953207203,0.1498697617928074,0.0,0.8263094,0.591089,0.2363414770920716,0.8601765117223379,-0.0
GSDMB,0.21913240435750347,0.1862498126526459,0.3243567185774616,0.21041928783557454,0.5049505076917914,0.0,0.17363386,0.620473,,0.7206607737085629,1.6447374689468566
GSDMC,0.19970553055682572,0.4441040060984124,0.0006953580701411209,0.393618634889395,0.497345514761513,0.0,0.0,0.0,2.2591351572508724,12.748733404179031,-0.0
GSDMD,0.5143333677620239,0.24754593865076674,0.0018713053374220827,0.6348865683724227,0.0017237148839563327,0.3576126,0.0,0.0,0.35154153916766434,0.8815894900265927,1.6644380480275338
GSDME,,,,,,0.10062311,,,,,
GSE1,1.220015468188584,0.8183183579145877,0.18036790728256982,1.5346171485515816,0.9836823648520773,0.0,0.0,0.0,,4.996724387765575,-0.0
GSG1,0.09125032372723094,0.07821551906352468,0.01858726075473604,0.5958507507903049,1.3757022578151838,0.0,0.24024424,0.5838678,,0.14945077656902153,
GSG1L,0.205725440756735,0.11176539288296714,0.5589770206375995,1.176525770829699,1.3347741433033053,0.0,0.0,0.6451136,0.22807522086590173,5.0731561342261084,
GSG2,0.14657288612859132,0.1862498126526459,0.3611550025717868,0.757955760630449,1.2779413011342016,0.0,0.0,0.0,,14.454629123988461,-0.0
GSK3A,0.40181293881403046,1.0347408235263669,0.21771415828002597,1.6161846340195687,1.424270769539356,0.26647002,0.9719944,0.70326537,0.46890084129025006,-0.0,2.3049911234192497
GSK3B,0.907418771216086,0.7079548380638437,0.8271487295246869,1.2104192878355746,1.9813801471818562,0.96507204,0.9996793,0.84144783,,0.6234060100136168,-0.0
GSKIP,0.04799148609765942,0.21699246314843684,0.2586554347975934,0.18203819546800604,1.1790368452523614,0.0,0.18146653,0.6077392,,-0.0,
GSN,0.809798301710001,1.4364573846669457,0.03333865061898805,2.5228787452803374,1.9004345220520649,0.74372834,0.9996661,0.817093,0.272419488591608,0.46911972817950665,1.8622872261456822
GSPT1,0.43822833177196546,0.8183183579145877,0.4861602416657693,0.6587633767613077,1.481997938354171,0.09381966,0.9751481,0.7534234,,0.35554321108522075,-0.0
GSPT2,0.36391243569415066,1.7343904553819978,0.39044901805164267,0.7910214827237465,1.685797713313737,0.39300057,0.029855853,0.7644862,0.4161513174602088,,-0.0
GSR,0.3036779993180221,1.2051846754489042,1.3355504143419465,0.707743928643524,1.6092063094783047,0.0,0.5410626,0.59199756,1.1692112739870106,1.0685768392928119,-0.0
GSS,0.24285861565975872,1.1528008378437935,0.360357766034181,0.410944468947656,0.0897880383201177,0.0,0.6171886,0.7083602,0.6236743287504363,0.4801359672021398,-0.0
GSTA1,0.06940844079009639,0.1862498126526459,-0.0,0.3825802532628234,1.556242642233492,0.5630751,0.9124002,0.7263874,0.23368402217680337,3.7336888846803764,-0.0
GSTA2,0.05984185947560678,0.0848235165349444,0.0032691564155583057,0.5269511949114623,0.3735505516067964,0.50418866,0.99002963,0.75260293,0.2465468426562842,2.3904602447966714,-0.0
GSTA3,0.0035109256053902646,0.06565546340600723,0.0009564046509743757,0.24199699070020086,0.75592242546912,0.56640905,0.20499942,0.75787354,,-0.0,1.9915002333925171
GSTA4,1.680917154276138,0.28437634886061747,0.41582531515945786,0.3092724561296331,0.40712142474347546,0.4054822,0.04069108,0.7762946,1.5267870648848738,0.21228751273981755,-0.0
GSTA5,0.038121313266761235,0.0478469780491052,0.029417650588568364,0.22446236521904303,0.6212960349269939,0.12913018,0.9890048,0.7271054,,2.271920065651791,-0.0
GSTCD,0.8485389350652903,0.1627775359194489,0.362553697764352,0.21041928783557454,0.3929806202955589,0.0,0.0,0.0,0.463172290020485,0.8843124326744769,-0.0
GSTK1,0.15562374805188356,0.23218678560271133,-0.0,0.2922595457262288,0.2706048842700899,0.22197492,0.47325417,0.7395589,1.5655353333761928,0.7653485854095569,-0.0
GSTM1,0.19427472857315478,0.21699246314843684,0.44895956209108273,0.22446236521904303,0.6476903941915322,0.4911156,0.00165365,0.75660753,,0.04222465483643727,-0.0
GSTM2,0.012950942583796485,0.02803955884675328,0.35305188979974067,0.36612773734166726,0.4224272577601611,0.46595404,0.28597185,0.69489145,,-0.0,-0.0
GSTM3,0.3531272101886163,0.4309362972773158,0.4473752111646695,1.3625102704874892,0.147602795032068,0.46913907,0.52157116,0.75609374,0.508199729241981,0.13577333213766685,-0.0
GSTM4,0.097292278823724,0.27704694593070833,0.24646036838395616,1.3625102704874892,0.18974833374600322,0.33795935,0.9997389,0.7600314,0.7875723508821784,-0.0,-0.0
GSTM5,0.6193027242841915,0.21699246314843684,0.013854127540038794,0.5797141150580821,0.6184082861085303,0.69251454,0.002060478,0.7627584,,0.008863789357039562,-0.0
GSTO1,0.12175471137564105,0.8035365287974221,0.008462970102522992,0.4446636720047332,0.26368538369170497,0.26495364,0.1298842,0.706807,,0.07066760823319541,-0.0
GSTO2,0.22878939249608887,0.17821742815145167,0.6617861970306073,0.4500163888403112,0.3210312095694188,0.26255348,0.06297445,0.7234742,0.4818092408699973,0.396931154976087,
GSTP1,0.12594338646193287,0.6551042591188927,0.07123805638357855,0.042488488545520196,0.39457723722095706,0.44474775,0.041613482,0.7789161,0.7105653100487972,1.4475681837451282,-0.0
GSTT1,0.08894213594860743,0.29888068360309133,-0.0,0.40033522121158327,,0.0,0.89973557,0.6832676,,1.163111387282464,-0.0
GSTT2,,,0.459839127434803,0.12010167566999018,,,0.16384664,0.6493254,,0.26933237023475926,
GSTT2B,,,0.00195853934030685,0.12877744324029294,-0.0,0.2565109,0.053368337,0.7475411,,-0.0,1.411008571756937
GSTZ1,0.5914005196674392,0.671692891031728,0.11057364330735513,0.3450537734156558,0.6093168586115155,0.0,0.5568867,0.7341161,,0.21638840488724634,
GSX1,1.2142884249960972,0.21699246314843684,1.3740748502068094,0.7778039536982801,1.8705868202540954,0.0,0.0,0.0,,0.8121661442187398,
GSX2,0.2707982291170695,0.3632422034378431,0.9658161665063113,1.3767507096020994,1.2353206306255111,0.0,0.02841762,0.58837914,,1.8785784558876246,
GTDC1,0.5160016915530707,0.0478469780491052,0.08787453121723579,0.21041928783557454,1.0507167166577316,0.0,0.0,0.0,0.6512725318288527,11.847668433968526,
GTF2A1,0.2834661409268524,0.9523520334029164,0.07602272680279486,0.9796387173522921,0.4235567608834002,0.72109455,0.6145437,0.7660986,0.5951962641168899,2.791307880853293,-0.0
GTF2A1L,0.0009504940809532381,0.6112155233877864,1.0630273198120486,1.5406075122407692,,0.0,0.03643065,0.71489275,,,-0.0
GTF2A2,0.25652016540288025,0.1627775359194489,0.2422679362649367,2.9208187539523753,0.4686965624000857,0.46698242,0.59402263,0.7325694,,-0.0,
GTF2B,0.6550458149599108,0.9571848999665501,1.7736622557594732,0.8513973451939065,0.6498644998784677,0.6893949,0.4390747,0.7692909,1.5072195430030135,1.3161969362983867,2.58155476115053
GTF2E1,0.36875711946950845,1.7935355247930977,0.2040939283740594,1.0861861476162833,2.1192598603385564,0.6018059,0.6283577,0.76650846,0.9873293055994485,0.9871745464864531,4.556393568025814
GTF2E2,0.8509967485402931,0.1627775359194489,0.6045423029712375,0.6158258611929666,0.12950485139598727,0.48388433,0.7079165,0.79326147,0.9212701084081573,0.36060024309595784,-0.0
GTF2F1,0.557341194849144,0.8865301977278498,0.0030504453861569863,0.4446636720047332,0.5126325193744101,0.69653285,0.3015819,0.7747445,0.4784226936195275,0.380023831264011,1.8689266721674185
GTF2F2,0.17241326694690395,1.1748045626880983,0.06529255261328337,1.1598939055432422,0.6540692292700325,0.65356606,0.38181812,0.7609215,0.6774891289002389,0.15837779092052956,1.5691659303578955
GTF2H1,0.3913669762955855,0.3563099306089722,0.28747789940355445,0.5482135644757098,0.8020444039057631,0.6323202,0.9998399,0.749786,,1.1976234740939231,-0.0
GTF2H2,,0.5713578232131671,0.33842001804763283,0.4500163888403112,0.06436801237994776,0.57865196,0.5435443,0.72683,,-0.0,
GTF2H2C,,0.14081401670372584,0.8941927528917205,0.757955760630449,0.7595203446158585,,,0.7292868,,-0.0,
GTF2H2C_2,,,,,,,,0.6614346,,,
GTF2H3,0.21474381946134993,0.3352630517099138,0.32850034201428857,0.46673648322128525,0.041412457463976454,0.7190451,0.4534368,0.72635406,,0.13560288308087107,-0.0
GTF2H4,0.36870299165964177,0.4309362972773158,0.5358520566358629,0.12010167566999018,0.4198400776796061,0.71575034,0.9998584,0.7301768,1.0418328695186196,0.7132323881348417,-0.0
GTF2H5,,0.07821551906352468,1.7574629146247198,0.03914884628031381,0.0951432395316201,0.6167763,0.26760328,0.761635,2.0733792600269325,-0.0,-0.0
GTF2I,1.3426543169053047,0.3838737401965866,0.9010537878756868,0.7276941555979135,,0.25322857,0.99983764,0.75191754,,,5.249158906921597
GTF2IRD1,0.31947916998136294,1.1923423890072218,0.0018713053374220827,0.4446636720047332,1.1503206673672404,0.42365912,0.6851271,0.76271623,0.6679417552833101,4.759814482461914,1.4047639391350322
GTF2IRD2,,,0.01246653254987534,0.959397659885927,,,0.075049065,0.55555004,,3.326317897664978,-0.0
GTF2IRD2B,,0.6226715442739875,0.0860177755805338,1.1343039400839294,,,0.32564592,0.55522,,2.391207133914963,
GTF3A,0.13286878640555544,0.24754593865076674,0.5258271632006075,0.14874165128092473,0.3353653156435699,0.45512268,0.64521676,0.5985252,,-0.0,-0.0
GTF3C1,,1.1624804115753646,0.0020021629134341625,0.3209356818786873,0.749282945780321,0.0,0.9746509,0.6601657,0.7599758333979165,,1.9025084244452766
GTF3C2,0.9888888439702095,0.6226715442739875,0.32674598751722667,1.5406075122407692,0.8750595769488321,0.0,0.9954039,0.63865775,,0.6755946567929114,
GTF3C3,0.45131844448853986,0.6603618445861219,0.17833342997848614,0.5797141150580821,0.16804344548338282,0.0,0.98911464,0.64461213,0.18805227913006198,-0.0,-0.0
GTF3C4,0.43683310881351656,0.9006311986721008,0.00086937168837773,1.0861861476162833,1.3544845495069087,0.0,0.9997744,0.64407355,0.4227107552350954,2.1121501615245255,1.3938764844607143
GTF3C5,0.17701854558689728,0.9709494321357897,0.35926394993200544,3.3979400086720375,2.040414285318049,0.0,0.9875328,0.6339957,0.5294218293588815,2.1627096249210935,-0.0
GTF3C6,0.5570070578971714,0.09786881707054436,0.9013997014598041,0.45692576496646786,0.24487806715483174,0.0,0.19624415,0.6180372,,0.7224745951494124,-0.0
GTPBP1,0.4205529259022046,1.1748045626880983,0.21800101065630834,1.6903698325741012,0.22374678014892027,0.0,0.604344,0.6459614,0.597866564099462,1.5088798406723924,4.645886646032364
GTPBP10,0.6380124756611304,0.31405844026112256,0.6003697057958245,0.6216020990518624,0.7845621256986838,0.0,0.12958054,0.5942742,2.347372542240564,0.9388836450681141,7.521422516089511
GTPBP2,0.26326073306344067,0.48218668572817863,0.08332634967805,3.0969100130080562,1.6625802428619236,0.0,0.0,0.0,0.4415105586550823,0.11653494668489757,
GTPBP3,0.1397466460857606,0.1187772288485748,0.008330151563773232,0.20342566678957033,0.4163374182128996,0.0,0.37467447,0.70206946,,-0.0,
GTPBP4,0.5789276157388052,1.579639668275331,0.22941229949905634,1.3526170298853801,0.5402665239676453,0.0,0.0,0.7848005,0.4630484279788715,1.9690447484923184,2.653800820196677
GTPBP6,,,-0.0,0.3329207945357833,1.4752012012557654,,,,,0.08779099591635339,
GTPBP8,0.29968893726194284,0.1260344639582202,0.01668781294507421,0.06248210798265336,0.05386391866087771,0.0,0.19813474,0.571715,0.7200094815374041,1.2977702370446285,1.9848888862563614
GTSE1,0.23103056223984736,0.6112155233877864,-0.0,1.3151546383555874,2.1711726684782993,0.73169285,0.9995353,0.7553785,0.420568969773016,1.0955736611280746,1.7786038186547188
GTSF1,0.24423810228155948,0.28437634886061747,0.0199036495311081,0.21524010533599505,0.5752984811875321,0.0,0.0,0.0,0.9402987085552863,1.0465884007200257,
GTSF1L,0.09749513215362714,0.02803955884675328,1.0048471356796833,0.20342566678957033,0.7647091785199573,0.0,0.0,0.0,,2.1603250106475795,
GUCA1A,0.22644269470108383,0.9571848999665501,0.22911781263786346,0.3703865546218168,0.7420018601235152,0.33199763,0.095415294,0.7240695,1.162105642515309,0.9786536140816406,
GUCA1B,0.1182440701512591,0.023913296407803795,0.45883873659360463,0.22855951336008815,0.5671597530497423,0.07745572,0.057989627,0.7296175,,0.5126875662677788,
GUCA1C,0.43937322122737016,0.9571848999665501,0.1369586019565026,0.12285911021517902,0.07659478527717517,0.09237647,0.0,0.0,,4.514894617129861,
GUCA2A,0.02423823156557165,0.00859627113913782,1.5608296030796356,0.6263525277907822,0.437849933769565,0.0,0.0,0.0,1.8471362276258543,-0.0,
GUCA2B,0.0157033623347002,0.002951741003373814,0.004891050385408948,0.06068046892176185,0.6651456293173609,0.0,0.0,0.0,,0.3386725642056717,
GUCD1,0.3111510285306162,0.7741023724025821,0.08697168696761218,0.8513973451939065,0.5975696203489819,0.0,0.0,0.0,,0.9918415240071619,
GUCY1A1,,,,,,0.06436076,0.9999411,0.72713155,,,
GUCY1A2,0.859794147590752,1.650885341391192,1.0348417262509506,3.0969100130080562,0.5663668889733868,0.71185964,0.07749342,0.6773311,0.9991324252664008,,
GUCY1A3,0.30321226792550343,0.8378840587490191,0.7131380743044887,1.1343039400839294,0.5523998357499832,0.0,0.0,0.0,1.7987954641118806,,-0.0
GUCY1B1,,,,,,0.0579119,0.5704847,0.7042507,,,
GUCY1B3,0.7422541330554832,0.1333392786347585,0.10650358371220162,0.5797141150580821,1.469116880265339,0.0,0.0,0.0,0.1897767220242012,4.084120845018698,-0.0
GUCY2C,0.8118956230495107,0.23218678560271133,0.8049744308082734,0.1754836719927909,1.5509395987782495,0.0,0.0,0.7091078,0.7707151016393726,16.346700568030826,-0.0
GUCY2D,0.2967897951200006,0.3632422034378431,0.570129729513108,0.2833290244398644,0.7800379570537013,0.34668246,0.12789136,0.6807408,,3.0683808045572136,-0.0
GUCY2F,0.6438882545696999,1.1429771885674826,1.589227109545894,0.3092724561296331,1.272067473401977,0.27956524,0.022522215,0.6951121,,11.664419180346805,
GUF1,0.6716858511373198,0.05348260313196817,0.06534302556143755,1.1214782044987934,1.12414116001862,0.0,0.4390475,0.5597265,0.19058536480185412,3.404476406686591,-0.0
GUK1,0.21668459102208557,0.2621415171290336,0.006827706802725475,0.43320908761840826,0.4153450311651997,0.0,0.42897132,0.69798934,,0.16358156815941907,-0.0
